,cluster_score,CPI_v3,CPI_technique,proxy_label
11592,68.44979056849729,62.3,64.2,-1
11593,73.37350779778518,60.4,61.4,-1
11594,69.83708837082818,64.1,66.0,1
11595,62.693834456357614,25.0,25.5,0
11596,79.32074464725663,65.6,65.3,-1
11597,67.47179293986652,61.5,63.8,-1
11598,,60.6,66.6,1
11599,64.470018166995,61.7,65.7,1
11600,68.32803207619232,62.7,64.7,1
11601,66.70579429703496,63.4,66.2,1
11602,69.94188579686265,64.6,66.7,1
11603,68.22436286884312,63.4,65.5,1
11604,60.31294383289436,60.2,66.5,1
11605,59.64170127700945,60.6,67.5,1
11606,70.50508532675954,64.7,66.8,1
11607,69.719123988314,63.0,65.0,1
11608,61.704091029724985,61.8,67.4,1
11609,61.22206635308607,58.8,63.9,-1
11610,63.69864258869558,59.4,63.0,-1
11611,,57.3,66.9,-1
11612,70.48372884461436,62.5,64.1,-1
11613,65.52342965621136,62.8,66.3,1
11614,68.26359074975417,64.4,66.5,-1
11615,74.11872921360202,64.7,66.1,-1
11616,69.87002417120678,64.4,66.2,-1
11617,60.25258313300987,59.4,65.3,1
11618,58.36419894091303,58.6,65.6,-1
11619,66.05504343659891,63.0,66.2,1
11620,78.03126461562991,63.1,63.7,1
11621,,60.4,59.7,-1
11622,58.620114539980726,56.2,61.3,-1
11623,64.6399139998101,61.9,65.5,-1
11624,57.30477395449485,58.1,66.0,1
11625,59.726607415765955,57.2,62.2,-1
11626,67.8569834071437,62.2,64.4,-1
11627,63.836421043293036,60.9,64.8,-1
11628,64.98745166952008,63.1,66.6,-1
11629,59.8317253645624,59.2,65.3,-1
11630,68.6327207919498,63.3,65.3,-1
11631,60.56293633861076,59.8,65.4,-1
11632,,56.7,66.1,-1
11633,,60.8,66.8,1
11634,64.58199432948862,61.8,65.5,1
11635,64.7514809882831,63.1,66.9,1
11636,61.229179769362915,61.8,67.8,1
11637,62.13968062063135,60.3,65.0,-1
11638,69.37374192031034,58.4,59.3,-1
11639,77.31603608400646,65.9,66.0,-1
11640,67.69163444274535,64.7,67.2,1
11641,69.96829752496288,63.6,65.3,1
11642,70.10633562489016,64.3,66.3,1
11643,69.17305170426603,65.3,67.6,1
11644,66.77042250564018,62.7,65.4,1
11645,71.28602209783348,25.0,24.3,0
11646,59.637821032331765,57.2,62.7,-1
11647,61.23060425814857,61.6,67.5,1
11648,62.4029027835036,61.9,67.1,1
11649,59.99154869334505,55.6,59.5,-1
11650,59.19025567830056,59.5,66.4,1
11651,,56.5,67.0,-1
11652,60.91720062251053,61.3,67.4,1
11653,74.32804201529166,65.5,67.1,1
11654,,54.7,65.3,-1
11655,62.90055624439119,59.4,63.1,-1
11656,68.50530780355311,63.3,65.3,-1
11657,,64.2,65.5,-1
11658,66.98572064733874,63.5,66.1,1
11659,75.23365098593243,65.8,66.8,1
11660,60.80983197842214,61.5,67.8,1
11661,63.92390040568793,61.2,65.0,1
11662,61.57043944276468,61.2,66.7,1
11663,,58.9,64.8,-1
11664,,58.2,63.9,-1
11665,,58.9,64.8,-1
11666,,57.4,62.9,-1
11667,,58.6,64.4,-1
11668,,63.2,66.4,1
11669,72.45521258573093,63.4,64.8,1
11670,,59.2,65.1,-1
11671,69.2415058880257,60.6,62.0,-1
11672,55.24045314813891,52.3,57.6,-1
11673,60.99721667907991,57.3,61.6,-1
11674,58.521498584551935,56.4,61.9,-1
11675,63.15945162251268,58.7,62.5,-1
11676,58.719336085358854,56.8,63.0,-1
11677,,64.1,66.0,1
11678,63.023799414867696,61.2,65.9,1
11679,70.49578200141772,66.0,68.1,1
11680,61.022319160947426,61.7,67.8,-1
11681,63.08083521090775,62.6,67.4,1
11682,58.37166488430972,59.1,66.7,1
11683,60.478062581827615,60.8,67.2,1
11684,63.88488465399544,62.9,67.3,1
11685,62.95449743644617,62.8,67.8,-1
11686,76.6833616994787,67.2,67.8,1
11687,55.31697540779217,57.6,67.7,1
11688,58.45184673379733,58.6,66.0,1
11689,55.555560666689516,57.7,67.6,1
11690,,56.9,62.3,-1
11691,,57.5,63.0,-1
11692,,57.5,63.0,-1
11693,,56.7,62.1,-1
11694,60.312999918401204,59.3,65.4,1
11695,65.6382173643762,60.9,63.9,-1
11696,58.61509354272463,58.4,65.3,1
11697,57.380093862212654,58.5,66.7,1
11698,61.21160448765907,61.9,67.8,-1
11699,63.78328032959041,63.2,67.5,-1
11700,,66.6,68.5,-1
11701,51.46318386147885,52.2,59.9,-1
11702,59.68471365406044,55.8,60.7,-1
11703,71.35019800077431,64.2,65.8,1
11704,60.44797768421143,60.9,67.2,1
11705,71.12662214470988,63.2,64.6,-1
11706,,56.4,65.1,-1
11707,,63.6,65.6,-1
11708,66.75389755007312,62.8,65.5,1
11709,,62.3,68.4,-1
11710,,59.3,65.6,-1
11711,,61.1,67.2,-1
11712,,60.0,66.0,-1
11713,,56.2,65.7,-1
11714,75.70588205124167,66.3,67.1,-1
11715,,66.9,67.2,-1
11716,59.17556525191503,59.0,65.8,-1
11717,,65.3,64.6,-1
11718,,64.1,65.7,-1
11719,,57.2,67.0,-1
11720,,56.9,62.2,-1
11721,,56.5,61.8,-1
11722,,56.5,61.8,-1
11723,,60.0,64.4,-1
11724,,56.7,62.0,-1
11725,63.65266344069701,57.0,59.5,-1
11726,,58.9,64.8,-1
11727,,58.7,64.5,-1
11728,,58.7,64.5,-1
11729,,58.9,64.8,-1
11730,,58.4,64.1,-1
11731,,57.5,63.0,-1
11732,,58.7,64.5,-1
11733,,59.2,65.2,-1
11734,,58.4,64.1,-1
11735,,59.1,65.0,-1
11736,,59.2,65.1,-1
11737,,59.2,65.1,-1
11738,,57.2,62.7,-1
11739,,59.1,65.0,-1
11740,,59.1,65.0,-1
11741,,56.5,61.8,-1
11742,,59.0,65.0,-1
11743,,58.4,64.1,-1
11744,,57.8,63.4,-1
11745,,57.3,62.8,-1
11746,,57.2,62.5,-1
11747,,59.1,65.0,-1
11748,,59.2,65.1,-1
11749,,58.8,64.6,-1
11750,,57.6,63.2,-1
11751,,58.3,64.1,-1
11752,,58.0,63.6,-1
11753,,58.2,63.9,-1
11754,,58.6,64.4,-1
11755,,58.1,63.8,-1
11756,,59.2,65.1,-1
11757,,58.6,64.3,-1
11758,,57.6,63.2,-1
11759,,56.5,61.8,-1
11760,,56.6,61.9,-1
11761,,57.4,63.0,-1
11762,,59.1,65.0,-1
11763,,57.6,63.1,-1
11764,,58.6,64.4,-1
11765,,57.4,63.0,-1
11766,,58.7,64.5,-1
11767,,59.1,65.0,-1
11768,,59.0,64.9,-1
11769,,58.5,64.2,-1
11770,,58.6,64.4,-1
11771,,58.9,64.8,-1
11772,,56.9,62.2,-1
11773,,57.6,63.1,-1
11774,,57.7,63.3,-1
11775,,56.5,61.8,-1
11776,,59.2,65.1,-1
11777,,59.2,65.1,-1
11778,,59.2,65.1,-1
11779,,56.9,62.2,-1
11780,,57.8,63.3,-1
11781,,58.6,64.4,-1
11782,,58.7,64.5,-1
11783,,59.1,65.0,-1
11784,,59.0,65.0,-1
11785,,59.2,65.0,-1
11786,,58.6,64.4,-1
11787,,58.9,64.8,-1
11788,,59.2,65.2,-1
11789,,56.9,62.2,-1
11790,,58.8,64.6,-1
11791,,58.6,64.4,-1
11792,,59.2,65.2,-1
11793,,59.0,64.9,-1
11794,,57.2,62.7,-1
11795,,59.0,64.8,-1
11796,,59.0,64.8,-1
11797,,59.2,65.1,-1
11798,,57.8,63.4,-1
11799,,56.7,62.0,-1
11800,,58.8,64.6,-1
11801,,59.1,65.0,-1
11802,,59.2,65.1,-1
11803,,57.2,62.6,-1
11804,,59.1,65.0,-1
11805,,58.1,63.7,-1
11806,,59.1,65.0,-1
11807,,59.0,65.0,-1
11808,,59.2,65.1,-1
11809,,59.0,65.0,-1
11810,,59.2,65.0,-1
11811,,59.0,65.0,-1
11812,,59.2,65.1,-1
11813,,58.8,64.6,-1
11814,,59.2,65.1,-1
11815,,58.8,64.6,-1
11816,,59.2,65.2,-1
11817,,58.9,64.8,-1
11818,,59.1,65.0,-1
11819,,59.1,65.0,-1
11820,,57.3,62.7,-1
11821,,59.1,65.0,-1
11822,,59.0,64.8,-1
11823,,57.1,62.5,-1
11824,,56.9,62.3,-1
11825,,59.2,65.0,-1
11826,,59.2,65.1,-1
11827,,58.9,64.8,-1
11828,,58.1,63.9,-1
11829,,56.9,62.3,-1
11830,,58.2,63.9,-1
11831,,59.2,65.1,-1
11832,,58.6,64.4,-1
11833,,58.6,64.4,-1
11834,,58.4,64.1,-1
11835,,57.8,63.4,-1
11836,,57.6,63.1,-1
11837,,59.2,65.1,-1
11838,,59.2,65.2,-1
11839,,59.2,65.2,-1
11840,,57.1,62.5,-1
11841,,59.1,65.0,-1
11842,,56.5,61.8,-1
11843,,59.2,65.1,-1
11844,,57.6,63.1,-1
11845,,58.0,63.6,-1
11846,,58.4,64.1,-1
11847,,57.3,62.7,-1
11848,,58.6,64.4,-1
11849,,56.9,62.2,-1
11850,,58.6,64.3,-1
11851,,57.9,63.6,-1
11852,,59.0,64.8,-1
11853,,58.3,64.1,-1
11854,,59.2,65.1,-1
11855,,58.1,63.8,-1
11856,,58.8,64.7,-1
11857,,58.1,63.8,-1
11858,,58.8,64.7,-1
11859,,58.8,64.6,-1
11860,,58.8,64.6,-1
11861,,58.8,64.7,-1
11862,,58.6,64.4,-1
11863,,59.2,65.2,-1
11864,,56.7,62.0,-1
11865,,59.1,65.0,-1
11866,,59.1,65.0,-1
11867,,59.1,65.0,-1
11868,,59.2,65.1,-1
11869,,59.3,65.3,-1
11870,,59.3,65.3,-1
11871,,59.3,65.3,-1
11872,,59.2,65.2,-1
11873,,59.0,65.0,-1
11874,,58.9,64.8,-1
11875,,58.0,63.6,-1
11876,,58.3,63.9,-1
11877,,58.7,64.5,-1
11878,,59.0,64.8,-1
11879,,58.4,64.1,-1
11880,,57.0,62.4,-1
11881,,58.7,64.5,-1
11882,,58.7,64.5,-1
11883,,58.8,64.7,-1
11884,,56.6,61.9,-1
11885,,57.7,63.2,-1
11886,,58.7,64.5,-1
11887,,57.8,63.4,1
11888,,59.3,65.3,-1
11889,,59.1,65.0,-1
11890,,58.8,64.7,-1
11891,,57.6,63.1,-1
11892,,58.8,64.6,-1
11893,,58.8,64.6,-1
11894,,59.2,65.1,-1
11895,,58.8,64.6,-1
11896,,58.8,64.7,-1
11897,,59.2,65.1,-1
11898,,58.8,64.6,-1
11899,,58.9,64.7,-1
11900,,58.8,64.6,-1
11901,,59.2,65.1,-1
11902,,58.5,64.3,-1
11903,,59.1,65.0,-1
11904,,58.8,64.7,-1
11905,,56.6,61.8,-1
11906,,59.2,65.1,-1
11907,,59.2,65.1,-1
11908,,59.2,65.1,-1
11909,,59.1,65.0,-1
11910,,58.7,64.5,-1
11911,,58.8,64.6,-1
11912,,59.2,65.1,-1
11913,,58.8,64.7,-1
11914,,58.8,64.6,-1
11915,,58.8,64.6,-1
11916,,58.8,64.6,-1
11917,,58.8,64.6,-1
11918,,59.0,64.8,-1
11919,,58.6,64.4,-1
11920,,56.5,61.8,-1
11921,,58.6,64.3,-1
11922,,59.2,65.0,-1
11923,,57.3,62.7,-1
11924,,59.0,64.8,-1
11925,,58.8,64.6,-1
11926,,59.0,65.0,-1
11927,,59.0,64.9,-1
11928,,58.3,64.0,-1
11929,,57.2,62.6,-1
11930,,59.0,64.8,-1
11931,,58.2,63.9,-1
11932,,57.8,63.4,-1
11933,,59.0,64.8,-1
11934,,58.8,64.6,-1
11935,,58.8,64.7,-1
11936,,58.8,64.7,-1
11937,,58.8,64.6,-1
11938,,58.8,64.7,-1
11939,,58.6,64.3,-1
11940,,59.0,64.8,-1
11941,,59.2,65.2,-1
11942,,59.0,64.9,-1
11943,,58.5,64.2,-1
11944,,57.3,62.7,-1
11945,,59.1,65.0,-1
11946,,57.4,62.9,-1
11947,,56.9,62.3,-1
11948,,58.1,63.9,-1
11949,,57.5,63.0,-1
11950,,58.8,64.6,-1
11951,,57.9,63.6,-1
11952,,59.0,65.0,-1
11953,,57.8,63.4,-1
11954,,57.5,63.0,-1
11955,,57.4,63.0,-1
11956,,57.7,63.3,-1
11957,80.33330643076377,57.9,56.8,-1
11958,,58.5,64.2,-1
11959,,58.3,64.1,-1
11960,,58.8,64.7,-1
11961,,58.8,64.6,-1
11962,,58.8,64.6,-1
11963,,58.8,64.6,-1
11964,,58.8,64.6,-1
11965,,58.8,64.6,-1
11966,,58.8,64.7,-1
11967,,58.8,64.6,-1
11968,,58.8,64.6,-1
11969,,58.8,64.6,-1
11970,,58.8,64.7,-1
11971,,57.9,63.5,-1
11972,,59.2,65.2,-1
11973,,59.2,65.0,-1
11974,,58.8,64.7,-1
11975,,58.8,64.6,-1
11976,,58.8,64.7,-1
11977,,58.8,64.6,-1
11978,,58.8,64.6,-1
11979,,58.8,64.6,-1
11980,,58.8,64.6,-1
11981,,58.8,64.6,-1
11982,,59.1,65.0,-1
11983,,58.7,64.5,-1
11984,,58.8,64.6,-1
11985,,58.9,64.7,-1
11986,,58.8,64.7,-1
11987,,58.1,63.6,1
11988,,58.8,64.7,-1
11989,,58.8,64.6,-1
11990,,58.8,64.6,-1
11991,,58.8,64.6,-1
11992,,58.8,64.6,-1
11993,,58.6,64.4,-1
11994,,59.0,65.0,-1
11995,,58.8,64.6,-1
11996,,58.8,64.6,-1
11997,,58.8,64.6,-1
11998,,58.6,64.4,-1
11999,,58.5,64.3,-1
12000,,58.8,64.6,-1
12001,,53.3,61.5,-1
12002,65.67505358199939,59.7,62.5,-1
12003,,58.5,64.2,-1
12004,64.28571648788868,61.6,65.3,1
12005,,58.3,64.1,-1
12006,,58.3,64.1,-1
12007,,58.2,63.9,-1
12008,,59.0,64.8,-1
12009,,58.3,63.9,-1
12010,,58.9,64.7,-1
12011,,58.8,64.6,-1
12012,,58.8,64.7,-1
12013,,58.9,64.8,-1
12014,,58.8,64.6,-1
12015,67.09734388549705,62.2,64.3,1
12016,60.51359877378613,57.9,63.3,1
12017,,58.8,64.6,-1
12018,,58.8,64.7,-1
12019,,58.2,63.9,-1
12020,,58.5,64.2,-1
12021,,58.0,63.6,-1
12022,,59.2,65.1,-1
12023,,59.0,64.9,-1
12024,,58.8,64.6,-1
12025,,58.1,63.8,-1
12026,,58.8,64.6,-1
12027,,58.7,64.6,-1
12028,,58.8,64.6,-1
12029,,58.4,64.1,-1
12030,,59.0,64.8,-1
12031,,58.8,64.6,-1
12032,,59.0,64.9,-1
12033,,58.8,64.6,-1
12034,,58.8,64.6,-1
12035,,59.2,65.1,-1
12036,,58.8,64.6,-1
12037,,57.2,62.6,-1
12038,,59.0,65.0,-1
12039,,59.0,65.0,-1
12040,50.18689464009898,25.0,27.6,0
12041,,57.5,63.0,-1
12042,,59.2,65.0,-1
12043,,58.8,64.6,-1
12044,,58.8,64.6,-1
12045,,58.8,64.6,-1
12046,,58.8,64.6,-1
12047,,58.8,64.6,-1
12048,,58.5,64.2,-1
12049,63.09787553840251,62.1,66.8,-1
12050,,59.2,65.1,-1
12051,56.025364513076404,54.6,60.3,-1
12052,,59.2,65.1,-1
12053,,58.8,64.6,-1
12054,,58.8,64.7,-1
12055,,58.8,64.7,-1
12056,51.3321543237667,53.6,63.9,1
12057,,58.8,64.7,-1
12058,,58.8,64.6,-1
12059,,58.8,64.6,-1
12060,,57.8,63.4,-1
12061,,58.5,64.3,-1
12062,,58.9,64.8,-1
12063,,59.3,65.3,-1
12064,,58.8,64.7,-1
12065,,59.0,64.9,-1
12066,,58.6,64.4,-1
12067,,58.8,64.6,-1
12068,,58.8,64.7,-1
12069,,58.9,64.7,-1
12070,,58.9,64.8,-1
12071,,58.8,64.6,-1
12072,,58.8,64.6,-1
12073,,58.8,64.7,-1
12074,,58.8,64.6,-1
12075,,58.8,64.6,-1
12076,,58.8,64.6,-1
12077,,58.8,64.6,-1
12078,,58.7,64.6,-1
12079,,58.8,64.6,-1
12080,,58.8,64.6,-1
12081,,58.7,64.5,-1
12082,,57.8,63.4,-1
12083,,59.0,64.9,-1
12084,,59.1,65.0,-1
12085,,58.8,64.6,-1
12086,,59.2,65.2,-1
12087,,59.2,65.2,-1
12088,,59.2,65.1,-1
12089,,58.8,64.6,-1
12090,,58.8,64.6,-1
12091,,58.6,64.4,-1
12092,,58.8,64.6,-1
12093,,58.8,64.6,-1
12094,,58.8,64.7,-1
12095,,58.8,64.6,-1
12096,,58.3,64.0,-1
12097,,58.8,64.7,-1
12098,,58.8,64.6,-1
12099,,58.8,64.6,-1
12100,,58.9,64.8,-1
12101,,59.2,65.1,-1
12102,,58.8,64.7,-1
12103,,57.8,63.5,-1
12104,,58.3,64.0,-1
12105,,58.8,64.6,-1
12106,,58.8,64.6,-1
12107,,59.2,65.1,-1
12108,,59.2,65.1,-1
12109,,59.0,65.0,-1
12110,,59.0,64.8,-1
12111,,58.1,63.7,-1
12112,,58.8,64.6,-1
12113,,58.8,64.6,-1
12114,,58.8,64.7,-1
12115,,58.8,64.6,-1
12116,,58.8,64.6,-1
12117,,58.8,64.6,-1
12118,,58.8,64.7,-1
12119,,58.9,64.8,-1
12120,,58.8,64.6,-1
12121,,58.8,64.7,-1
12122,,58.8,64.6,-1
12123,,58.8,64.7,-1
12124,,58.8,64.6,-1
12125,,58.8,64.6,-1
12126,,57.8,63.5,-1
12127,,57.8,63.4,-1
12128,,58.3,64.1,-1
12129,,57.2,62.6,-1
12130,,58.0,63.6,-1
12131,,59.1,65.0,-1
12132,,57.4,62.8,-1
12133,,59.1,65.0,-1
12134,,58.6,64.3,-1
12135,,59.0,64.9,-1
12136,,59.1,65.0,-1
12137,,59.3,65.3,-1
12138,,59.2,65.1,-1
12139,,56.8,62.2,-1
12140,,57.2,62.7,-1
12141,,59.1,65.0,-1
12142,,58.5,64.2,-1
12143,,59.0,64.9,-1
12144,,59.3,65.3,-1
12145,,56.7,61.9,-1
12146,,58.4,64.1,-1
12147,,58.9,64.8,-1
12148,,59.1,65.0,-1
12149,,58.0,63.6,-1
12150,,59.0,64.9,-1
12151,,59.1,65.0,-1
12152,,58.2,63.9,-1
12153,,57.6,63.1,-1
12154,,58.2,63.9,-1
12155,,58.8,64.7,-1
12156,,59.0,64.8,-1
12157,,59.2,65.1,-1
12158,,57.5,63.0,-1
12159,,58.8,64.6,-1
12160,,58.7,64.5,-1
12161,,59.0,64.9,-1
12162,,59.1,65.0,-1
12163,,59.0,64.9,-1
12164,,59.2,65.2,-1
12165,,57.9,63.5,-1
12166,,59.1,65.0,-1
12167,,57.2,62.6,-1
12168,,57.3,62.8,-1
12169,,58.3,64.0,-1
12170,,58.6,64.4,-1
12171,,59.2,65.1,-1
12172,,58.3,64.0,-1
12173,,56.5,61.8,-1
12174,,57.5,63.0,-1
12175,,58.1,63.8,-1
12176,,58.6,64.4,-1
12177,,57.7,63.2,-1
12178,,57.7,63.2,-1
12179,,57.4,62.8,-1
12180,,58.8,64.7,-1
12181,,58.8,64.6,-1
12182,,57.7,63.3,-1
12183,,58.1,63.8,-1
12184,,58.4,64.1,-1
12185,,59.0,64.9,-1
12186,,58.6,64.4,-1
12187,,58.3,64.0,-1
12188,,59.0,65.0,-1
12189,,59.0,64.8,-1
12190,,58.9,64.8,-1
12191,,58.6,64.4,-1
12192,,59.2,65.2,-1
12193,,58.9,64.8,-1
12194,,58.9,64.8,-1
12195,,59.2,65.2,-1
12196,,59.0,65.0,-1
12197,,58.6,64.4,-1
12198,,59.0,64.8,-1
12199,,59.0,64.9,-1
12200,,56.9,62.3,-1
12201,,59.3,65.3,-1
12202,,57.1,62.5,-1
12203,,59.0,64.9,-1
12204,,59.1,65.0,-1
12205,,56.9,62.3,-1
12206,,58.5,64.3,-1
12207,,57.4,62.9,-1
12208,,59.1,65.0,-1
12209,,58.7,64.6,-1
12210,,59.0,65.0,-1
12211,,57.2,62.6,-1
12212,,58.2,63.9,-1
12213,,59.2,65.3,-1
12214,,57.8,63.4,-1
12215,,59.0,65.0,-1
12216,,59.0,64.8,-1
12217,,59.3,65.3,-1
12218,,57.7,63.2,-1
12219,,59.2,65.1,-1
12220,,58.2,63.9,-1
12221,,59.0,64.8,-1
12222,,57.6,63.2,-1
12223,,58.5,64.3,-1
12224,,58.6,64.4,-1
12225,,58.8,64.6,-1
12226,,59.0,64.8,-1
12227,,59.0,64.8,-1
12228,,58.9,64.8,-1
12229,,57.7,63.2,-1
12230,,58.7,64.5,-1
12231,,64.1,65.8,1
12232,,58.8,64.6,-1
12233,,58.1,63.8,-1
12234,,58.5,64.2,-1
12235,,58.7,64.5,-1
12236,,56.6,61.9,-1
12237,,58.9,64.8,-1
12238,,59.2,65.1,-1
12239,,58.8,64.6,-1
12240,,58.8,64.6,-1
12241,,58.8,64.6,-1
12242,,58.8,64.6,-1
12243,,58.8,64.6,-1
12244,,58.8,64.6,-1
12245,,58.8,64.6,-1
12246,,56.7,62.0,-1
12247,,59.0,65.0,-1
12248,,57.5,63.0,-1
12249,,58.6,64.3,-1
12250,,59.2,65.2,-1
12251,,58.7,64.5,-1
12252,,59.1,65.0,-1
12253,,59.0,64.9,-1
12254,,59.0,64.9,-1
12255,,59.1,65.0,-1
12256,,58.0,63.6,-1
12257,,58.6,64.4,-1
12258,,59.2,65.1,-1
12259,,58.6,64.3,-1
12260,,56.7,62.0,-1
12261,,59.2,65.1,-1
12262,,59.1,65.0,-1
12263,,59.2,65.2,-1
12264,,58.2,63.9,-1
12265,,58.1,63.8,-1
12266,,57.7,63.2,-1
12267,,58.9,64.8,-1
12268,,58.4,64.2,-1
12269,,59.0,65.0,-1
12270,,58.8,64.6,-1
12271,,57.4,62.8,-1
12272,,57.4,62.8,-1
12273,,57.8,63.4,-1
12274,,57.8,63.4,-1
12275,,58.2,63.9,-1
12276,,59.2,65.2,-1
12277,,58.9,64.7,-1
12278,,58.8,64.6,-1
12279,,58.8,64.6,-1
12280,,58.8,64.6,-1
12281,,58.8,64.6,-1
12282,,58.8,64.6,-1
12283,,58.8,64.6,-1
12284,,58.9,64.8,-1
12285,,58.9,64.8,-1
12286,,59.0,64.8,-1
12287,,58.9,64.8,-1
12288,,58.9,64.8,-1
12289,,58.2,63.9,-1
12290,,58.7,64.5,-1
12291,,59.0,64.9,-1
12292,,59.0,65.0,-1
12293,,58.8,64.6,-1
12294,,58.8,64.6,-1
12295,,59.1,65.0,-1
12296,,58.8,64.6,-1
12297,,59.1,65.0,-1
12298,,58.6,64.4,-1
12299,,58.3,64.0,-1
12300,,58.6,64.4,-1
12301,,59.2,65.1,-1
12302,,58.8,64.7,-1
12303,,58.9,64.8,-1
12304,,58.8,64.6,-1
12305,,58.9,64.8,-1
12306,,58.8,64.6,-1
12307,,58.8,64.6,-1
12308,,59.2,65.1,-1
12309,,59.0,64.9,-1
12310,,58.9,64.8,-1
12311,,59.0,64.8,-1
12312,,58.8,64.6,-1
12313,,58.8,64.6,-1
12314,,59.2,65.1,-1
12315,,59.2,65.0,-1
12316,,58.8,64.6,-1
12317,,58.4,64.1,-1
12318,,59.3,65.3,-1
12319,,59.1,65.0,-1
12320,,59.1,65.0,-1
12321,,59.2,65.0,-1
12322,,59.2,65.1,-1
12323,,59.0,64.8,-1
12324,,59.1,65.0,-1
12325,,56.6,61.9,-1
12326,,59.3,65.3,-1
12327,,59.2,65.0,-1
12328,,59.0,64.8,-1
12329,,58.9,64.8,-1
12330,,57.3,62.7,-1
12331,,59.1,65.0,-1
12332,,59.0,64.9,-1
12333,,58.3,64.0,-1
12334,,57.8,63.4,-1
12335,,58.4,64.1,-1
12336,,58.5,64.2,-1
12337,,58.0,63.6,-1
12338,,58.4,64.1,-1
12339,,59.1,65.0,-1
12340,,58.4,64.1,-1
12341,,59.1,65.0,-1
12342,,58.8,64.6,-1
12343,,59.2,65.1,-1
12344,,59.2,65.1,-1
12345,,58.7,64.6,-1
12346,,57.6,63.2,-1
12347,,58.7,64.5,-1
12348,,57.8,63.4,-1
12349,,57.5,63.0,-1
12350,,56.6,61.9,-1
12351,,56.9,62.3,-1
12352,,58.1,63.7,-1
12353,,58.0,63.6,-1
12354,,57.6,63.1,-1
12355,,56.7,62.0,-1
12356,,56.5,61.8,-1
12357,,57.1,62.5,-1
12358,,57.6,63.2,-1
12359,,57.2,62.6,-1
12360,,56.5,61.8,-1
12361,,56.9,62.2,-1
12362,,58.3,64.1,-1
12363,,58.0,63.6,-1
12364,,58.4,64.1,-1
12365,,57.3,62.7,-1
12366,,59.1,65.0,-1
12367,,58.9,64.8,-1
12368,,59.1,65.0,-1
12369,,58.1,63.7,-1
12370,,57.8,63.3,-1
12371,,56.8,62.1,-1
12372,,57.5,63.0,-1
12373,,56.9,62.3,-1
12374,,56.9,62.2,-1
12375,,56.5,61.8,-1
12376,,58.3,64.1,-1
12377,,57.4,62.9,-1
12378,,57.4,62.9,-1
12379,,57.7,63.3,-1
12380,,57.8,63.5,-1
12381,,57.8,63.3,-1
12382,,57.5,63.0,-1
12383,,58.7,64.5,-1
12384,,59.2,65.0,-1
12385,,58.8,64.7,-1
12386,,58.8,64.7,-1
12387,,58.4,64.1,-1
12388,,59.0,64.9,-1
12389,,58.7,64.5,-1
12390,,58.3,64.1,-1
12391,,58.4,64.1,-1
12392,,58.2,63.9,-1
12393,,58.9,64.7,-1
12394,,58.4,64.1,-1
12395,,57.9,63.5,-1
12396,,58.6,64.4,-1
12397,,57.1,62.5,-1
12398,,59.2,65.0,-1
12399,,59.2,65.1,-1
12400,,58.1,63.9,-1
12401,,56.7,62.0,-1
12402,,58.8,64.6,-1
12403,,57.0,62.4,-1
12404,,58.6,64.4,-1
12405,,59.0,64.8,-1
12406,,58.4,64.2,-1
12407,,59.1,65.0,-1
12408,,58.8,64.7,-1
12409,,56.5,61.8,-1
12410,,58.8,64.6,-1
12411,,59.0,65.0,-1
12412,,57.6,63.2,-1
12413,,59.2,65.1,-1
12414,,59.3,65.3,-1
12415,,59.0,64.9,-1
12416,,57.6,63.2,-1
12417,,56.9,62.2,-1
12418,,59.0,64.8,-1
12419,,57.3,62.8,-1
12420,,59.0,65.0,-1
12421,,57.2,62.6,-1
12422,,59.0,64.8,-1
12423,,58.7,64.5,-1
12424,,58.7,64.5,-1
12425,,57.3,62.7,-1
12426,,57.2,62.7,-1
12427,,56.5,61.8,-1
12428,,58.1,63.8,-1
12429,,57.4,62.8,-1
12430,,59.3,65.3,-1
12431,,58.8,64.6,-1
12432,,58.0,63.6,-1
12433,,59.1,65.0,-1
12434,,57.9,63.5,-1
12435,,59.2,65.0,-1
12436,,58.6,64.4,-1
12437,,59.1,65.0,-1
12438,,56.9,62.2,-1
12439,,58.4,64.1,-1
12440,,59.0,65.0,-1
12441,,58.6,64.4,-1
12442,,57.2,62.6,-1
12443,,59.2,65.0,-1
12444,,56.7,62.0,-1
12445,,58.9,64.8,-1
12446,,56.7,62.0,-1
12447,,58.8,64.6,-1
12448,,58.8,64.6,-1
12449,,57.4,62.9,-1
12450,,59.0,64.8,-1
12451,,58.7,64.5,-1
12452,,58.3,64.1,-1
12453,,59.1,65.0,-1
12454,,59.1,65.0,-1
12455,,58.8,64.7,-1
12456,,59.0,64.8,-1
12457,,59.0,64.8,-1
12458,,58.8,64.7,-1
12459,,59.0,64.9,-1
12460,,59.0,65.0,-1
12461,,56.6,61.9,-1
12462,,59.1,65.0,-1
12463,,59.1,65.0,-1
12464,,59.3,65.3,-1
12465,,58.6,64.4,-1
12466,,58.8,64.6,-1
12467,,59.2,65.2,-1
12468,,58.6,64.3,-1
12469,,59.0,64.9,-1
12470,,58.8,64.6,-1
12471,,58.8,64.6,-1
12472,,59.1,65.0,-1
12473,,58.7,64.5,-1
12474,,58.9,64.8,-1
12475,,59.2,65.2,-1
12476,,59.3,65.3,-1
12477,,59.0,64.9,-1
