id_parcelle,shap_slope_p50,shap_slope_p90,shap_slope_std,shap_twi_mean,shap_has_thalweg_mean,shap_profile_curvature_mean,shap_tri_mean,shap_hillshade_winter_mean,shap_aspect_south_ratio_mean,shap_svf_mean,CPI_ML_v6,CPI_v6,CPI_technique,zone_plu,compactness_ratio,elongation_ratio,shape_warning,ces_existant,ces_residuel,emprise_residuelle_m2,ces_warning,cluster_score,brgm_argiles_flag,brgm_mvt_terrain_flag,shap_groupe_SLOPE,shap_groupe_HYDROLOGY,shap_groupe_MORPHOLOGY,shap_groupe_SUNLIGHT,cpi_ml_ci_low,cpi_ml_ci_high,cpi_ml_std
73065000AE0316,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.4,66.8,inconnu,0.7262863482898501,1.136454815366277,,0.0,0.4,254.98717252680035,,61.75827617176894,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0323,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,62.2,66.3,inconnu,0.7155408026398293,1.3521912510358032,,0.0,0.4,128.77556346365515,,64.1021354092381,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0321,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,58.1,66.8,inconnu,0.7949131882424808,1.3427723071652629,,0.0,0.4,156.59603973407013,,56.32953749458569,,,1.5524521,0.0,0.2468078,-0.0020383701,99.97306060791016,100.0,0.0074303410947322845
73065000AE0320,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,57.1,65.8,inconnu,0.7285101714106501,1.24509042052888,,0.0,0.4,159.7253939288952,,55.75999763400181,,,1.5524521,0.0,0.2468078,-0.0020383701,99.96044158935547,100.0,0.012258851900696754
73065000AE0324,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,63.9,66.0,inconnu,0.7265372487864807,1.3190657478411685,,0.0,0.4,119.68926813676823,,70.02030069255079,,,1.5524521,0.0,0.2468078,-0.0020383701,99.99029541015625,100.0,0.0020700397435575724
73065000AE0334,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.0,65.4,inconnu,0.718822831015141,1.241995906531061,,0.0,0.4,174.1885587056202,,63.28883658156417,,,1.5524521,0.0,0.2468078,-0.0020383701,99.9970474243164,100.0,0.0014610071666538715
73065000AE0152,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.9,67.2,inconnu,0.713150403655793,1.3344981757958123,,0.0,0.4,884.1998496080816,,62.207504554030216,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0360,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,59.2,65.0,inconnu,0.1644608266628539,1.8388054037617148,Parcelle allongee - emprise reelle limitee,0.0,0.4,423.6418377416242,,60.49994728171808,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0369,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.4,67.3,inconnu,0.5302923381116235,1.5947542569451398,,0.0,0.4,86.31046977012787,,61.1820621681997,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0402,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,64.0,65.0,inconnu,0.4023682636704896,2.048271237903373,,0.0,0.4,318.720260007613,,75.71882866439368,,,1.5524521,0.0,0.2468078,-0.0020383701,99.99494171142578,100.0,0.0016962861409410834
73065000AE0403,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,63.2,65.0,inconnu,0.3803318128935463,1.3135104725811924,,0.0,0.4,188.46184705093236,,69.41403388483177,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0013577055651694536
73065000AE0391,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,65.1,66.2,inconnu,0.4887833258588465,1.7650633535230642,,0.0,0.4,76.74583385235651,Emprise residuelle < 80m2 - constructibilite tres limitee,75.20505637836212,,,1.5524521,0.0,0.2468078,-0.0020383701,99.96389770507812,100.0,0.010642009787261486
73065000AE0393,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,62.5,66.3,inconnu,0.5046969279665454,1.5672802824632146,,0.0,0.4,96.75469964470692,,64.42208560278398,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0426,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,59.0,66.3,inconnu,0.7807301322247572,1.2253001980944287,,0.0,0.4,483.9517258345642,,58.34000667921717,,,1.5524521,0.0,0.2468078,-0.0020383701,99.97306060791016,100.0,0.0064179738983511925
73065000AE0192,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,60.9,66.2,inconnu,0.6739617608823428,1.707634333481507,,0.0,0.4,599.5773139928023,,61.92858486764168,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0163,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,60.6,65.6,inconnu,0.4004707131104132,1.9448447326911424,,0.0,0.4,733.7456911850774,,62.266472627450185,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0187,0.006507473,1.4528097,0.08581106,0.0,0.0,0.0001137598,0.2540178,-0.0020383701,0.0,0.0,100.0,60.6,65.9,inconnu,0.6697268684458247,1.002854969934955,,0.0,0.4,610.5206882572392,,61.60162815342019,,,1.5451282,0.0,0.25413156,-0.0020383701,99.98043060302734,100.0,0.005909954663366079
73065000AE0160,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,57.4,67.4,inconnu,0.7829063048198678,1.0581811400815404,,0.0,0.4,402.8641452709036,,54.626032312250295,,,1.5524521,0.0,0.2468078,-0.0020383701,99.93059539794922,100.0,0.017946870997548103
73065000AE0109,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,58.2,65.8,inconnu,0.3244540731948945,1.03444369701672,,0.0,0.4,281.1874658543054,,57.98643269057195,,,1.5524521,0.0,0.2468078,-0.0020383701,99.98977661132812,100.0,0.002955053234472871
73065000AE0185,0.0020721056,-1.1263613,-0.392892,0.0,0.0,3.8211234e-05,-0.27259922,-0.009404767,0.0,0.0,0.5,25.0,28.2,inconnu,0.4177929853071787,1.2332246938649396,,0.0,0.4,447.3181006093112,,49.50522778335392,,,-1.5171812,0.0,-0.272561,-0.009404767,0.0,0.2735403776168823,0.07905956357717514
73065000AE0044,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,60.5,66.0,inconnu,0.7296960732655156,1.5825100996890746,,0.0,0.4,204.07080204392648,,61.28038288930917,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0364,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,62.8,67.3,inconnu,0.6778653148452716,1.0226179738517835,,0.0,0.4,170.4602944684713,,63.63618815640915,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0365,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,58.4,66.4,inconnu,0.6274488932968936,1.7283824933315022,,0.0,0.4,136.60203984589552,,57.44397395643244,,,1.5524521,0.0,0.2468078,-0.0020383701,99.98967742919922,100.0,0.005171847529709339
73065000AE0375,0.006507473,1.4476426,0.09313482,0.0,0.0,-0.01562951,0.24669404,-0.0020383701,0.0,0.0,99.4000015258789,60.8,65.0,inconnu,0.7226923946176099,1.070694617550254,,0.3367438784418943,0.0632561215581056,19.836282435806652,Emprise residuelle < 80m2 - constructibilite tres limitee,63.67891273119277,,,1.5472848,0.0,0.23106453,-0.0020383701,99.33026885986328,100.0,0.19158174097537994
73065000AE0379,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,32.6,inconnu,0.189737749117001,3.358843540956621,Parcelle allongee - emprise reelle limitee,0.0,0.4,11.642260698563938,Emprise residuelle < 80m2 - constructibilite tres limitee,23.27139258813937,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0016885882942005992
73065000AE0378,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,58.7,64.2,inconnu,0.2240745484021483,1.675265751024004,,0.0036527447826725,0.3963472552173275,231.4788478786977,,60.75047909108784,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0374,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,62.6,67.2,inconnu,0.7530594444306846,1.0572680226737738,,0.5118451427974422,0.0,0.0,Emprise residuelle < 80m2 - constructibilite tres limitee,63.35893406654334,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0123,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.0,63.9,inconnu,0.3035412861318216,1.2345877927312987,,0.0,0.4,1725.2114055217055,,65.83396496999194,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0129,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,62.7,67.0,inconnu,0.5688188857208949,1.0927593045930244,,0.0,0.4,700.1255687165118,,63.76371430427932,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0348,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,57.5,66.7,inconnu,0.5229734540960597,1.769846480575905,,0.0,0.4,100.65499012523796,,56.014448825419,,,1.5524521,0.0,0.2468078,-0.0020383701,99.96907043457031,100.0,0.008899858221411705
73065000AE0349,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,60.9,65.4,inconnu,0.6984732418357669,1.464413729744234,,0.0,0.4,857.0289691365332,,63.114182584880986,,,1.5524521,0.0,0.2468078,-0.0020383701,99.9896240234375,100.0,0.004368396010249853
73065000AE0350,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,64.3,67.1,inconnu,0.6519236708134134,1.3984002490741592,,0.0,0.4,629.3215536979078,,66.58624050530915,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0344,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,60.0,65.6,inconnu,0.6999252252425099,1.0825296533607898,,0.0,0.4,1230.7983445900802,,61.25393688255538,,,1.5524521,0.0,0.2468078,-0.0020383701,99.99532318115234,100.0,0.0027069251518696547
73065000AE0301,0.0020721056,-1.1301606,-0.392892,0.0,0.0,3.8211234e-05,-0.27096808,-0.0072365943,0.0,0.0,0.5,25.0,25.5,inconnu,0.1051610927676905,1.404226284143738,Parcelle allongee - emprise reelle limitee,0.0,0.4,69.97788570736789,Emprise residuelle < 80m2 - constructibilite tres limitee,58.54371407688704,,,-1.5209805,0.0,-0.27092987,-0.0072365943,0.0,0.22822806239128113,0.07391344755887985
73065000AE0126,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,62.1,64.7,inconnu,0.3150849510665137,1.2700034066224408,,0.0,0.4,772.7233529180685,,66.46288099970855,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0043,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,59.3,66.2,inconnu,0.7142999028388693,1.6617068459532784,,0.0,0.4,204.1517994575588,,58.84762723837104,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0024109503719955683
73065000AE0042,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.0,65.7,inconnu,0.5840036912923244,2.5693629213570834,,0.0,0.4,302.2878165687193,,62.83889755466832,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0040,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,60.1,66.6,inconnu,0.7761264810696401,1.0216537375420018,,0.0,0.4,164.26465758284957,,59.76134230800852,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0372,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,62.8,67.6,inconnu,0.7809892387501334,1.0319030480457103,,0.3636104056086113,0.0363895943913886,10.926000635215386,Emprise residuelle < 80m2 - constructibilite tres limitee,63.07578827124844,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0009481428423896432
73065000AE0017,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.8,66.0,inconnu,0.4817724193276299,1.6045556340443703,,0.0,0.4,275.7433621444795,,63.84292617400406,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0373,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.0,66.9,inconnu,0.7808846875288362,1.1569191655033368,,0.3997508278136314,0.0002491721863685,0.0757764992715094,Emprise residuelle < 80m2 - constructibilite tres limitee,61.10276338697582,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0371,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,60.4,66.3,inconnu,0.7637967549615932,1.4224829081150772,,0.3845845369757985,0.0154154630242015,4.702609669074759,Emprise residuelle < 80m2 - constructibilite tres limitee,60.919884290187376,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0024109503719955683
73065000AE0039,0.006507473,1.442002,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,99.6999969482422,59.0,65.2,inconnu,0.7391067412581802,1.5050064888739525,,0.0,0.4,177.01846504792124,,59.4959383045354,,,1.5416443,0.0,0.2468078,-0.0020383701,99.73435974121094,100.0,0.07366228848695755
73065000AE0424,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,63.9,66.4,inconnu,0.6199189819238293,1.1494137922687966,,0.0,0.4,84.4429554836772,,67.49066864171365,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0437,-0.05436934,-1.349864,-0.028131444,0.0,0.0,-0.0052498584,-0.361218,-0.007388426,0.0,0.0,0.3000000119209289,25.0,25.0,inconnu,0.7227997108593339,1.1047944606717914,,0.0,0.4,8.248665596745132,Emprise residuelle < 80m2 - constructibilite tres limitee,47.86486933357046,,,-1.4323648,0.0,-0.36646786,-0.007388426,0.0,0.0853312611579895,0.024952126666903496
73065000AE0436,-0.008193544,-1.104197,-0.34866473,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,26.4,inconnu,0.2588223297470206,1.0536391305256336,,0.3574376378954186,0.0425623621045813,31.47825915408461,Emprise residuelle < 80m2 - constructibilite tres limitee,56.05488785611533,,,-1.4610553,0.0,-0.34971964,-0.007388426,0.0,0.07668858021497726,0.019901307299733162
73065000AE0435,0.006507473,1.4528097,0.08581106,0.0,0.0,0.0001137598,0.2540178,-0.0020383701,0.0,0.0,100.0,59.8,65.9,inconnu,0.6397210718801561,1.4297851985489107,,0.3698882125008524,0.0301117874991476,10.689059434076508,Emprise residuelle < 80m2 - constructibilite tres limitee,58.92630872135541,,,1.5451282,0.0,0.25413156,-0.0020383701,99.59485626220703,100.0,0.13618017733097076
73065000AE0431,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,27.5,inconnu,0.2343292757780685,1.5638706411462682,,0.1062650304650239,0.2937349695349761,404.91972501091226,,45.20483588837476,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000AE0168,-0.05436934,-1.37815,-0.023194946,0.0,0.0,3.8211234e-05,-0.3570617,0.0065167877,0.0,0.0,0.3000000119209289,25.0,24.7,inconnu,0.484266869926569,1.1998024342819535,,0.0,0.4,45.93240292335793,Emprise residuelle < 80m2 - constructibilite tres limitee,55.77663372507189,,,-1.4557142,0.0,-0.3570235,0.0065167877,0.0,0.10311374813318253,0.029669150710105896
73065000AE0171,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,66.1,67.6,inconnu,0.6229883385819561,1.130699395782791,,0.0,0.4,67.36050270096989,Emprise residuelle < 80m2 - constructibilite tres limitee,72.8317060751225,,,1.5524521,0.0,0.2468078,-0.0020383701,99.96514129638672,100.0,0.01293673925101757
73065000AE0164,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,26.2,inconnu,0.5992230592788077,1.8148229401577496,,0.0,0.4,168.38409525862886,,41.540921714292445,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000AE0167,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,63.6,66.4,inconnu,0.502920469261858,2.521151667279893,,0.0,0.4,60.67208691333971,Emprise residuelle < 80m2 - constructibilite tres limitee,66.08692020922618,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AE0184,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,29.3,inconnu,0.3931004283054773,1.9234238622646065,,0.0,0.4,26.609639658914467,Emprise residuelle < 80m2 - constructibilite tres limitee,32.97982422267884,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000AE0178,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,29.4,inconnu,0.3613567529762629,2.0018013410201525,,0.0,0.4,13.795591596918962,Emprise residuelle < 80m2 - constructibilite tres limitee,28.64922330410221,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000AE0177,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,30.4,inconnu,0.1837179843422733,1.6106420283717724,Parcelle allongee - emprise reelle limitee,0.0,0.4,14.624930636341231,Emprise residuelle < 80m2 - constructibilite tres limitee,35.65758388003947,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000AE0175,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,30.1,inconnu,0.6753558000897552,1.4846942092529234,,0.0,0.4,37.3847655859112,Emprise residuelle < 80m2 - constructibilite tres limitee,26.82318973460366,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000AH0070,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,59.5,64.0,inconnu,0.0519486089790234,1.2189323552758082,Parcelle allongee - emprise reelle limitee,0.0,0.4,859.8605753610718,,62.29556420372306,,,1.5524521,0.0,0.2468078,-0.0020383701,99.91891479492188,100.0,0.02168883942067623
73065000AH0044,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,58.4,64.2,inconnu,0.0655538092116992,3.921331280161127,Parcelle allongee - emprise reelle limitee,0.0098030416518352,0.3901969583481648,210.09228288024605,,60.21805411953051,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0024109503719955683
73065000AH0121,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,59.9,66.2,inconnu,0.5746076298686752,1.274994431498801,,0.0,0.4,126.12441605751924,,60.43063517901128,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0024109503719955683
73065000AH0167,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,62.3,64.4,inconnu,0.0876466510312538,3.042263337464026,Parcelle allongee - emprise reelle limitee,0.0,0.4,74.36246955928009,Emprise residuelle < 80m2 - constructibilite tres limitee,66.9421156434149,,,1.5524521,0.0,0.2468078,-0.0020383701,99.91366577148438,100.0,0.022993113845586777
73065000AH0153,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,57.0,64.6,inconnu,0.1875040999829024,2.2369729940797125,Parcelle allongee - emprise reelle limitee,0.0,0.4,302.2966358429101,,57.586782530115535,,,1.5524521,0.0,0.2468078,-0.0020383701,99.98967742919922,100.0,0.005238598678261042
73065000AH0190,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,63.2,65.9,inconnu,0.700693193711952,1.193850432746921,,0.0,0.4,1194.703773321501,,66.8601068421101,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AH0099,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,62.9,66.5,inconnu,0.4863276506009498,1.9200542991789693,,0.7939387353614017,0.0,0.0,Emprise residuelle < 80m2 - constructibilite tres limitee,65.00703850551568,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AH0163,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,58.5,66.2,inconnu,0.6126181059092305,1.322859151347885,,0.0,0.4,831.5792097163751,,57.85304783525071,,,1.5524521,0.0,0.2468078,-0.0020383701,99.98977661132812,100.0,0.005087520927190781
73065000AH0104,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,62.4,65.8,inconnu,0.3442250498881617,1.6573413623260222,,0.0,0.4,116.79104170017096,,65.01383060057115,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AH0101,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,65.2,66.9,inconnu,0.6185591812162118,1.6458561988797675,,0.1106791406581656,0.2893208593418344,91.27264980975812,,72.05790521876786,,,1.5524521,0.0,0.2468078,-0.0020383701,99.99494171142578,100.0,0.0016962861409410834
73065000AH0116,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,56.0,64.9,inconnu,0.2641730138781055,1.4853641016378518,,0.0,0.4,130.8167712876588,,54.44223745116332,,,1.5524521,0.0,0.2468078,-0.0020383701,99.67453002929688,100.0,0.12496563047170639
73065000AH0117,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,64.3,65.7,inconnu,0.2159860151598238,1.7305513739951446,,0.0,0.4,85.9556592596823,,71.88315655812806,,,1.5524521,0.0,0.2468078,-0.0020383701,99.98419189453125,100.0,0.004164308775216341
73065000AH0122,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,61.0,67.3,inconnu,0.7291865426641929,1.4372616613756697,,0.0,0.4,106.63872922152704,,60.6094971743811,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AH0091,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,62.0,65.3,inconnu,0.317419517920798,2.2258002274457285,,0.0,0.4,152.62573797296588,,65.11693575540967,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AH0147,-0.030640487,-1.095078,-0.3353367,0.0,0.0,3.8211234e-05,-0.34975785,-0.007388426,0.0,0.0,0.0,25.0,25.1,inconnu,0.5158180141043994,1.783222107920185,,0.0,0.4,457.57549623291743,,34.6479235025106,,,-1.4610552,0.0,-0.34971964,-0.007388426,0.0,0.0,0.0
73065000AH0105,0.006507473,1.4528097,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.0020383701,0.0,0.0,100.0,59.6,64.6,inconnu,0.2130065779696502,1.1669211972447615,,0.0,0.4,877.022772144045,,61.73849435230721,,,1.5524521,0.0,0.2468078,-0.0020383701,100.0,100.0,0.0
73065000AH0125,-0.030640487,-1.0935893,-0.3353367,0.0,0.0,-0.0052498584,-0.34812674,-0.0052202516,0.0,0.0,0.0,25.0,24.4,inconnu,0.0338001809247014,3.1549312399096547,Parcelle allongee - emprise reelle limitee,0.0,0.4,9.027745064204533,Emprise residuelle < 80m2 - constructibilite tres limitee,49.60453219808644,,,-1.4595665,0.0,-0.3533766,-0.0052202516,0.0,0.0,0.0
73065000AH0138,0.0020721056,-1.0996922,-0.3613033,0.0,0.0,3.8211234e-05,-0.3518897,-0.007388426,0.0,0.0,0.0,25.0,27.7,inconnu,0.298809930772666,1.9901619734193008,,0.0010593455822132,0.3989406544177867,227.5171251290884,,46.68844685111985,,,-1.4589235,0.0,-0.3518515,-0.007388426,0.0,0.0,0.0
73065000AH0181,0.006507473,1.3819317,0.09313482,0.0,0.0,0.0001137598,0.24669404,-0.009659687,0.0,0.0,97.8000030517578,55.9,64.8,inconnu,0.6092463351636449,1.0392471585584715,,0.4376873141333619,0.0,0.0,Emprise residuelle < 80m2 - constructibilite tres limitee,54.80432888100497,,,1.481574,0.0,0.2468078,-0.009659687,99.5345687866211,100.0,0.15034104883670807
73065000AH0177,0.034083128,1.3737224,0.005657872,0.0,0.0,0.0001137598,0.2540178,-0.015518336,0.0,0.0,96.0,56.1,63.4,inconnu,0.6078307000688197,1.0950306279774236,,0.2764992154492828,0.1235007845507172,31.49067286874154,Emprise residuelle < 80m2 - constructibilite tres limitee,56.06659758498795,,,1.4134635,0.0,0.25413156,-0.015518336,97.7775650024414,99.9654769897461,0.5322398543357849
