id_parcelle,block_id,slope_p50,slope_p90,slope_std,twi_mean,has_thalweg_mean,profile_curvature_mean,tri_mean,hillshade_winter_mean,aspect_south_ratio_mean,svf_mean,proxy_label,CPI_v3
73065000DE0055,3095_21666,14.73436450958252,40.01605987548828,15.186823040936483,,,-0.02514455636916178,0.46498774449317465,0.5169936638016133,,,0,25.0
73065000DE0073,3095_21666,11.26638412475586,30.42319107055664,11.36374244150728,,,-0.043766690023017654,0.347148086085464,0.4703859271425189,,,0,25.0
73065000DE0075,3095_21666,9.618642807006836,32.41646957397461,11.349714609694688,,,-0.04635418725530261,0.36018032304509334,0.5215687942069912,,,0,25.0
73065000DE0277,3095_21666,14.719259262084961,28.0508975982666,7.998479470802096,,,-0.0010475882344735162,0.40234487162614857,0.5669529492785701,,,0,25.0
73065000DE0083,3096_21666,23.075359344482422,34.204612731933594,9.191496637330507,,,-0.012670781848338081,0.5234512487612767,0.06280435402579748,,,0,25.0
73065000DE0084,3096_21666,27.278823852539062,52.33666229248047,16.238529839865823,,,0.01700322626280535,0.7393844875578,0.07489790536969153,,,0,20.5
73065000DE0191,3095_21665,12.922781944274902,29.72425079345703,9.891825074415184,,,0.015838225953814927,0.40289934177854364,0.21498119627656384,,,0,25.0
73065000DH0005,3094_21663,15.886977195739746,25.924766540527344,7.036658153586543,,,-0.0049465442461606056,0.39583387454156477,0.5639275481356968,,,0,25.0
73065000DH0004,3094_21663,25.861854553222656,32.70276641845703,6.910753999859378,,,-0.006014213600215998,0.595845061537619,0.697596076732286,,,0,25.0
73065000DH0006,3094_21663,17.130861282348633,26.646310806274414,6.756829546915283,,,-0.039451551615523814,0.414132073490686,0.5342770802524388,,,0,25.0
73065000DH0070,3094_21663,18.627758026123047,30.674335479736328,8.425836248376529,,,-0.009526126356009978,0.4753597519962663,0.5921779770448984,,,0,25.0
73065000DH0085,3095_21663,17.127897262573242,29.808366775512695,10.691832473235367,,,0.0035711764383169666,0.43820026711646687,0.5902623685544877,,,0,25.0
73065000DH0083,3095_21663,27.551692962646484,32.36381149291992,5.377976777399331,,,-0.09562207460403442,0.638277244567871,0.027219441533088685,,,0,25.0
73065000DH0015,3095_21663,9.659451484680176,32.848697662353516,11.584398879171067,,,-0.0579901513634228,0.36900361354477884,0.4645122213371,,,0,25.0
73065000DH0084,3095_21663,19.070995330810547,29.75928497314453,8.159259349930425,,,-0.0006032922471880827,0.4682426754302211,0.12609962008138254,,,0,25.0
73065000DH0016,3095_21663,8.465280532836914,27.42378807067871,9.979941281478391,,,0.017361606027490796,0.28781433211838836,0.4820153710733269,,,0,25.0
73065000DH0054,3095_21663,9.908432960510254,29.72925567626953,11.970462671370074,,,0.0010277404254876873,0.3470309869814292,0.22328736730288878,,,0,25.0
73065000DH0017,3095_21663,11.441715240478516,25.184492111206055,8.036098378543798,,,-0.0037266768918768653,0.3258256840421258,0.5294045748679982,,,0,25.0
73065000DH0024,3094_21664,18.533782958984375,33.122947692871094,10.333634753456023,,,-0.011601292370640516,0.45916004216785467,0.5955211736461736,,,0,25.0
73065000DH0026,3094_21664,14.04846477508545,36.4963264465332,13.310880722533174,,,-0.009556611023085885,0.4765200241232367,0.5284424374790081,,,0,25.0
